id,name,gender,age,city,state,job,income,score,loans
138569,Neha Suri,Female,56,Kanpur,Uttar Pradesh,Professional,193101,700,1
138570,Darsh Chawla,Male,54,Hyderabad,Telangana,Self Employed,130504,659,1
138571,Farhan Merchant,Male,56,Chennai,Tamil Nadu,Business Owner,172277,725,1
138572,Ati Vig,Male,35,Ahmedabad,Gujarat,Salaried,208009,815,0
138573,Mohammed Mahal,Male,53,Chennai,Tamil Nadu,Salaried,89150,619,0
138574,Farhan Deo,Male,53,Vadodara,Gujarat,Self Employed,53863,637,1
138575,Eta Patla,Female,25,Coimbatore,Tamil Nadu,Salaried,21040,695,1
138576,Jhalak Rastogi,Female,25,Jabalpur,Madhya Pradesh,Self Employed,164703,717,0
138577,Wridesh Sastry,Male,23,Jabalpur,Madhya Pradesh,Salaried,102774,725,0
138578,Charles Rastogi,Male,51,Mumbai,Maharashtra,Professional,203646,619,2
138579,Qushi Chaudhuri,Female,48,Warangal,Telangana,Business Owner,195970,633,0
138580,Sachi Sarma,Female,25,Siliguri,West Bengal,Salaried,199697,804,3
138581,Rohan Kamdar,Male,50,Bengaluru,Karnataka,Self Employed,125703,522,2
138582,Aahana Parikh,Male,37,Vadodara,Gujarat,Self Employed,119870,744,2
138583,Eta Shroff,Male,36,Jabalpur,Madhya Pradesh,Business Owner,210794,638,0
138584,Hema Bobal,Female,28,Kanpur,Uttar Pradesh,Business Owner,172250,583,1
138585,Bina Sarin,Female,52,Jodhpur,Rajasthan,Salaried,44673,700,2
138586,Gaurav Anne,Male,35,Delhi,Delhi,Business Owner,114799,771,0
138587,Raagini Sem,Male,35,Jaipur,Rajasthan,Salaried,48767,769,2
138588,Jhalak Sibal,Male,50,Udaipur,Rajasthan,Salaried,68075,561,2
138589,Faras Dash,Male,60,Warangal,Telangana,Salaried,133971,633,2
138590,Shivansh Thaker,Female,57,Navi Mumbai,Maharashtra,Salaried,194724,613,2
138591,Dhruv Wali,Male,60,Mysuru,Karnataka,Salaried,40551,717,1
138592,Bhavini Vig,Female,53,New Delhi,Delhi,Professional,219075,670,0
138593,Ladli Rama,Male,45,New Delhi,Delhi,Salaried,50445,747,1
138594,Zilmil Bobal,Male,37,Bengaluru,Karnataka,Professional,179417,737,2
138595,Aayush Jani,Male,23,Lucknow,Uttar Pradesh,Salaried,97095,668,1
138596,Gaurangi Nagy,Female,38,Mysuru,Karnataka,Salaried,39718,675,0
138597,Vivaan Wadhwa,Female,27,Hyderabad,Telangana,Self Employed,214937,687,0
138598,Kala Master,Female,45,Madurai,Tamil Nadu,Salaried,183193,730,0
138599,Harrison Bera,Male,35,Delhi,Delhi,Salaried,105104,644,0
138600,Pallavi Sarkar,Female,30,Warangal,Telangana,Salaried,215846,712,2
138601,Nathan Modi,Male,36,New Delhi,Delhi,Self Employed,148044,611,0
138602,Lohit Shenoy,Male,46,Lucknow,Uttar Pradesh,Business Owner,129153,759,0
138603,Ekansh Suresh,Female,41,Indore,Madhya Pradesh,Salaried,171275,768,0
138604,Pratyush Bala,Female,30,Kolkata,West Bengal,Salaried,115950,719,1
138605,Nicholas Bajaj,Female,31,Surat,Gujarat,Business Owner,177385,628,1
138606,Widisha Vaidya,Male,40,Indore,Madhya Pradesh,Salaried,56771,715,2
138607,Damini Dhar,Male,54,New Delhi,Delhi,Self Employed,59668,742,0
138608,Kai Mangat,Male,59,Thane,Maharashtra,Salaried,22865,652,3
138609,Ishani Bains,Female,40,Warangal,Telangana,Salaried,54185,630,2
138610,Tristan Mody,Male,33,Mangaluru,Karnataka,Salaried,59203,696,2
138611,Niharika Kala,Female,43,Delhi,Delhi,Self Employed,162447,797,1
138612,Lakshit Raghavan,Female,34,Coimbatore,Tamil Nadu,Salaried,184339,724,2
138613,Jonathan Baral,Male,48,Jodhpur,Rajasthan,Professional,57330,686,0
138614,Jack Kibe,Male,43,Surat,Gujarat,Salaried,93616,850,0
138615,Sachi Natarajan,Male,60,Warangal,Telangana,Professional,49982,733,1
138616,Zaid Anand,Male,24,Aurangabad,Maharashtra,Salaried,61770,567,0
138617,Jacob Bajwa,Male,54,Lucknow,Uttar Pradesh,Business Owner,149602,688,2
138618,Baljiwan Mukherjee,Female,54,Navi Mumbai,Maharashtra,Salaried,180768,711,0
138619,Ria Dubey,Male,39,Mysuru,Karnataka,Salaried,92612,807,3
138620,Chavvi Bhakta,Female,46,Nashik,Maharashtra,Business Owner,137460,613,2
138621,Om Khosla,Female,31,Jaipur,Rajasthan,Self Employed,100632,679,0
138622,Yash Gara,Male,50,New Delhi,Delhi,Business Owner,135114,685,0
138623,Bhavika Chowdhury,Male,38,Hubballi,Karnataka,Salaried,70234,709,0
138624,Harita Chaudhari,Male,50,Siliguri,West Bengal,Business Owner,152787,700,2
138625,Laksh Sen,Male,38,Udaipur,Rajasthan,Self Employed,29963,533,3
138626,Vasudha Pillay,Female,31,Kanpur,Uttar Pradesh,Self Employed,28353,605,1
138627,Dayamai Kadakia,Female,22,Coimbatore,Tamil Nadu,Salaried,45744,723,1
138628,Girish Purohit,Female,39,Surat,Gujarat,Self Employed,170623,715,3
138629,Radha Date,Male,41,Nagpur,Maharashtra,Salaried,208317,721,0
138630,Nikita Sankar,Male,37,Jodhpur,Rajasthan,Salaried,32169,766,4
138631,Frado Konda,Male,54,Warangal,Telangana,Business Owner,97239,795,2
138632,Riya Warrior,Male,35,Coimbatore,Tamil Nadu,Salaried,20647,684,2
138633,Laban Sehgal,Male,59,Kolkata,West Bengal,Salaried,161505,850,2
138634,Nakul Bhatnagar,Male,57,Coimbatore,Tamil Nadu,Professional,33393,730,0
138635,Azaan Bora,Female,40,Delhi,Delhi,Professional,174231,633,2
138636,Peter Kala,Male,24,Madurai,Tamil Nadu,Salaried,87448,737,1
138637,Warinder Maharaj,Male,37,Siliguri,West Bengal,Business Owner,106960,675,0
138638,Bimala Ganesan,Female,45,Warangal,Telangana,Professional,137494,695,3
138639,Noah Bhat,Female,28,Bhopal,Madhya Pradesh,Business Owner,198882,620,4
138640,Nakul Nagar,Male,47,Indore,Madhya Pradesh,Self Employed,192314,652,0
138641,Parth Toor,Male,51,Noida,Uttar Pradesh,Professional,86461,679,0
138642,Hemang Gour,Male,28,Indore,Madhya Pradesh,Business Owner,210641,850,1
138643,Tanvi Bumb,Male,45,Bengaluru,Karnataka,Business Owner,34754,696,4
138644,Arin Mutti,Male,29,Siliguri,West Bengal,Salaried,208801,621,1
138645,Amara Mander,Female,21,Navi Mumbai,Maharashtra,Business Owner,90818,685,0
138646,Amaira Choudhary,Female,56,Jodhpur,Rajasthan,Business Owner,76870,672,4
138647,Urvi Vasa,Male,50,New Delhi,Delhi,Business Owner,109385,648,1
138648,Tanvi Morar,Male,34,Udaipur,Rajasthan,Self Employed,66346,710,2
138649,Tanmayi Choudhary,Male,24,Udaipur,Rajasthan,Self Employed,219589,739,2
138650,Timothy Kannan,Male,46,New Delhi,Delhi,Business Owner,127516,590,0
138651,Yatan Bhat,Female,34,New Delhi,Delhi,Salaried,103364,715,1
138652,Tanveer Lal,Male,60,Madurai,Tamil Nadu,Business Owner,161470,784,1
138653,Rajata Badal,Male,56,Siliguri,West Bengal,Self Employed,68493,610,1
138654,Kala Ratta,Male,23,Hyderabad,Telangana,Business Owner,119504,694,0
138655,Praneel Natt,Male,40,Nagpur,Maharashtra,Salaried,182894,597,0
138656,Rachana Bhatti,Female,26,Warangal,Telangana,Self Employed,178265,726,0
138657,Krishna Chauhan,Male,41,Surat,Gujarat,Professional,219563,712,0
138658,Vincent Bhat,Male,31,Agra,Uttar Pradesh,Salaried,174048,675,1
138659,Diya Dubey,Female,47,Rajkot,Gujarat,Professional,88463,654,0
138660,Yamini Kota,Female,50,Noida,Uttar Pradesh,Salaried,76418,581,0
138661,Jairaj Ratti,Male,34,Chennai,Tamil Nadu,Salaried,46422,586,2
138662,Onkar Mani,Female,38,Indore,Madhya Pradesh,Self Employed,184686,571,0
138663,Vedika Maharaj,Female,26,Udaipur,Rajasthan,Business Owner,201294,754,2
138664,Faraj Bhattacharyya,Male,52,Noida,Uttar Pradesh,Salaried,175308,649,0
138665,Vrishti Rana,Female,53,Noida,Uttar Pradesh,Salaried,38286,663,1
138666,Om Mohanty,Female,32,Kolkata,West Bengal,Self Employed,95139,746,0
138667,Qasim Prashad,Male,24,Indore,Madhya Pradesh,Salaried,138899,812,2
138668,Amaira Kade,Female,56,Pune,Maharashtra,Business Owner,66006,850,2
138669,Omisha Sarna,Male,31,Jodhpur,Rajasthan,Salaried,99344,629,1
138670,Ayush Bumb,Female,56,Kolkata,West Bengal,Self Employed,111695,764,0
138671,Anvi Gera,Male,35,Delhi,Delhi,Salaried,103973,583,1
138672,Orinder Gokhale,Male,44,Hyderabad,Telangana,Self Employed,98680,754,1
138673,Qasim Garg,Female,53,Bhopal,Madhya Pradesh,Professional,32682,682,0
138674,Dominic Chaudhary,Male,48,Mangaluru,Karnataka,Business Owner,34855,786,3
138675,Yug Toor,Male,60,Delhi,Delhi,Salaried,105594,644,3
138676,Tamanna Sahota,Male,24,Jaipur,Rajasthan,Salaried,99797,633,2
138677,Fariq Kapadia,Male,32,Delhi,Delhi,Self Employed,200945,720,0
138678,Zehaan Sengupta,Male,36,Jabalpur,Madhya Pradesh,Salaried,109475,664,0
138679,Oscar Lanka,Female,32,Delhi,Delhi,Self Employed,147381,637,1
138680,Falak Ghosh,Female,41,Delhi,Delhi,Self Employed,198456,792,1
138681,Anya Rao,Male,46,Bhopal,Madhya Pradesh,Salaried,183407,671,0
138682,Unni Sur,Female,29,Noida,Uttar Pradesh,Business Owner,31176,593,2
138683,Aradhana Sen,Male,40,Mangaluru,Karnataka,Salaried,180437,619,3
138684,Noah Venkataraman,Male,41,Kolkata,West Bengal,Professional,20993,642,0
138685,Aarnav Sagar,Male,25,Rajkot,Gujarat,Professional,116660,751,1
138686,Pushti Andra,Female,31,Delhi,Delhi,Salaried,152142,746,1
138687,William Ganesan,Female,25,Aurangabad,Maharashtra,Self Employed,77605,757,2
138688,Ganga Kala,Male,36,Surat,Gujarat,Salaried,49166,797,3
138689,Manan Sarin,Female,32,Mangaluru,Karnataka,Salaried,59928,790,4
138690,Shivani Sur,Male,57,Indore,Madhya Pradesh,Salaried,185179,792,0
138691,Aditya Sodhi,Male,54,Siliguri,West Bengal,Professional,30023,668,1
138692,Aashi Wali,Female,42,Hyderabad,Telangana,Salaried,77894,735,2
138693,Rudra Issac,Female,35,Pune,Maharashtra,Salaried,59131,668,0
138694,Noah Char,Male,52,Jodhpur,Rajasthan,Self Employed,86135,712,2
138695,Yashodhara Mishra,Male,53,Lucknow,Uttar Pradesh,Professional,74495,681,3
138696,Amara Dua,Female,55,Thane,Maharashtra,Business Owner,177990,635,0
138697,Ayushman Dugar,Male,24,Madurai,Tamil Nadu,Salaried,82174,652,0
138698,Yachana Rattan,Male,36,Siliguri,West Bengal,Salaried,41563,629,3
138699,Jagvi Swaminathan,Male,30,Mangaluru,Karnataka,Business Owner,66685,761,0
138700,Gopal Subramanian,Female,53,Warangal,Telangana,Self Employed,126512,690,0
138701,Devansh Raghavan,Male,32,Udaipur,Rajasthan,Self Employed,148377,553,1
138702,Bimala Bhakta,Female,35,Jaipur,Rajasthan,Business Owner,166456,582,1
138703,Janaki Baria,Male,51,Jabalpur,Madhya Pradesh,Business Owner,190875,664,1
138704,Zilmil Setty,Female,55,Indore,Madhya Pradesh,Professional,46612,742,2
138705,Chakrika Shah,Female,43,Jodhpur,Rajasthan,Salaried,95361,651,2
138706,Chaitaly Wable,Female,52,Warangal,Telangana,Business Owner,200589,685,2
138707,Ayaan Rajan,Male,45,Hyderabad,Telangana,Salaried,207902,679,2
138708,Max Prabhu,Female,25,Ahmedabad,Gujarat,Self Employed,134591,730,1
138709,Manthan Menon,Male,34,Mangaluru,Karnataka,Business Owner,72851,850,3
138710,Siya Muni,Male,51,Chennai,Tamil Nadu,Salaried,104320,762,0
138711,Maya Chad,Male,34,Lucknow,Uttar Pradesh,Self Employed,206103,515,0
138712,Yashawini Mann,Male,34,New Delhi,Delhi,Self Employed,54157,771,2
138713,Panini Morar,Male,26,Madurai,Tamil Nadu,Self Employed,82926,726,2
138714,Tanay Singhal,Male,45,Hyderabad,Telangana,Self Employed,80883,613,1
138715,Vedika Din,Male,48,Hyderabad,Telangana,Salaried,102858,695,2
138716,Ria Walia,Female,37,New Delhi,Delhi,Self Employed,214108,738,2
138717,Bachittar Rege,Male,24,Delhi,Delhi,Self Employed,27645,639,0
138718,Dalbir Swamy,Male,48,Jaipur,Rajasthan,Self Employed,18685,615,0
138719,Veer Kata,Male,27,Madurai,Tamil Nadu,Self Employed,92313,727,0
138720,Priya Sangha,Male,26,Madurai,Tamil Nadu,Self Employed,121062,690,1
138721,Tanmayi Lad,Male,57,Noida,Uttar Pradesh,Business Owner,207848,616,0
138722,Ojasvi Verma,Male,49,Delhi,Delhi,Salaried,83736,812,1
138723,Vanya Memon,Male,48,Siliguri,West Bengal,Self Employed,121367,708,0
138724,Jackson Bajaj,Female,39,Coimbatore,Tamil Nadu,Self Employed,163702,710,0
138725,Ayushman Rajagopalan,Female,34,Kanpur,Uttar Pradesh,Salaried,51383,674,0
138726,Samar Vora,Male,33,Jaipur,Rajasthan,Self Employed,65728,605,1
138727,Shaurya Korpal,Female,49,Jaipur,Rajasthan,Salaried,167269,733,0
138728,Ridhi Viswanathan,Female,55,Indore,Madhya Pradesh,Salaried,79215,571,2
138729,Kashvi Bandi,Female,22,Jabalpur,Madhya Pradesh,Self Employed,202578,750,1
138730,Darpan Gupta,Male,22,Surat,Gujarat,Salaried,70211,800,0
138731,Sneha Edwin,Male,46,Agra,Uttar Pradesh,Professional,62621,620,0
138732,Vinaya Merchant,Female,21,Jaipur,Rajasthan,Business Owner,106043,731,0
138733,Anay Dhawan,Female,48,Rajkot,Gujarat,Salaried,171694,615,1
138734,Udarsh Aurora,Male,57,Jabalpur,Madhya Pradesh,Salaried,42230,755,2
138735,Jairaj Chada,Male,54,Pune,Maharashtra,Salaried,167040,699,1
138736,Vasatika Bhakta,Female,44,Coimbatore,Tamil Nadu,Salaried,151526,680,1
138737,Vritti Venkataraman,Male,49,Delhi,Delhi,Professional,154388,723,0
138738,Anthony Bhalla,Female,48,Udaipur,Rajasthan,Self Employed,155339,678,2
138739,Chaitaly Dora,Female,54,Hyderabad,Telangana,Self Employed,83559,611,2
138740,Yuvraj Chanda,Male,53,Bhopal,Madhya Pradesh,Self Employed,59003,751,3
138741,Tristan Lalla,Male,58,Chennai,Tamil Nadu,Salaried,153327,702,2
138742,Jackson Srinivasan,Female,54,Agra,Uttar Pradesh,Salaried,155778,699,2
138743,Ekiya Dar,Female,25,Hyderabad,Telangana,Salaried,217961,655,2
138744,Upadhriti Mammen,Male,50,Ahmedabad,Gujarat,Self Employed,130895,715,0
138745,Jeremiah Chakraborty,Male,42,Hyderabad,Telangana,Professional,102373,656,0
138746,Vasatika Luthra,Female,23,New Delhi,Delhi,Self Employed,83267,673,1
138747,Faris De,Male,49,Chennai,Tamil Nadu,Business Owner,169852,657,2
138748,Yoshita Badal,Male,51,Hyderabad,Telangana,Business Owner,134434,688,1
138749,Qabil Sem,Male,50,Noida,Uttar Pradesh,Professional,139500,683,1
138750,Chandresh Munshi,Female,49,Ahmedabad,Gujarat,Business Owner,130819,720,0
138751,Faraj Malhotra,Male,51,Mumbai,Maharashtra,Salaried,42108,737,0
138752,Krishna Kara,Male,44,Mysuru,Karnataka,Self Employed,68775,752,2
138753,Harshil Puri,Female,43,Jodhpur,Rajasthan,Salaried,40245,703,2
138754,Pavani Mammen,Female,58,New Delhi,Delhi,Self Employed,61274,642,2
138755,Ekta Contractor,Male,54,Siliguri,West Bengal,Self Employed,182692,557,0
138756,Yatan Sama,Female,44,Mysuru,Karnataka,Professional,209266,657,0
138757,Qadim Borde,Female,45,Jabalpur,Madhya Pradesh,Salaried,212227,704,3
138758,Eesha Gade,Male,22,Udaipur,Rajasthan,Self Employed,85970,587,0
138759,Yashasvi Goel,Male,26,Jabalpur,Madhya Pradesh,Professional,57015,652,1
138760,Chaman Varma,Male,52,Kanpur,Uttar Pradesh,Salaried,29634,753,1
138761,Darpan Mallick,Male,33,Kolkata,West Bengal,Self Employed,139521,700,2
138762,Theodore Anand,Female,36,Jabalpur,Madhya Pradesh,Salaried,154327,674,1
138763,Vamakshi Varkey,Male,46,Pune,Maharashtra,Self Employed,202237,654,0
138764,Kamala Borra,Male,30,Bengaluru,Karnataka,Self Employed,96654,702,0
138765,Ati Deshpande,Male,24,Agra,Uttar Pradesh,Salaried,58112,694,1
138766,Yutika Luthra,Male,34,Indore,Madhya Pradesh,Business Owner,217076,710,3
138767,Upasna Munshi,Male,44,Siliguri,West Bengal,Professional,116347,664,1
138768,Adweta Choudhry,Male,58,Rajkot,Gujarat,Salaried,210682,692,0
138769,Varenya Brahmbhatt,Male,57,Chennai,Tamil Nadu,Salaried,198073,714,0
138770,Utkarsh Viswanathan,Female,59,Navi Mumbai,Maharashtra,Salaried,113434,646,0
138771,Anusha Reddy,Male,43,Indore,Madhya Pradesh,Salaried,203654,564,2
138772,Warjas Sandhu,Male,31,Vadodara,Gujarat,Salaried,105131,689,0
138773,Oscar Jhaveri,Male,28,New Delhi,Delhi,Professional,46555,732,1
138774,Wahab Mistry,Female,26,New Delhi,Delhi,Business Owner,80834,583,2
138775,Matthew Buch,Male,54,Kolkata,West Bengal,Business Owner,29472,682,1
138776,Wridesh Subramaniam,Male,57,Chennai,Tamil Nadu,Salaried,70599,595,1
138777,Simon Narasimhan,Male,53,Agra,Uttar Pradesh,Salaried,64336,518,0
138778,Kai Krish,Male,30,Kolkata,West Bengal,Salaried,177236,850,0
138779,Elijah Tandon,Male,56,Hubballi,Karnataka,Business Owner,120042,708,2
138780,Gagan Saxena,Male,27,Jodhpur,Rajasthan,Professional,55719,702,0
138781,Ijaya Johal,Female,37,Bengaluru,Karnataka,Salaried,56836,785,4
138782,Guneet Mahal,Female,40,Siliguri,West Bengal,Business Owner,148463,740,1
138783,Xavier Goswami,Female,48,Madurai,Tamil Nadu,Salaried,158068,791,1
138784,Ishita Yogi,Male,44,Jabalpur,Madhya Pradesh,Salaried,27769,850,0
138785,Gavin Memon,Female,58,Hyderabad,Telangana,Salaried,203315,596,0
138786,Parth Ben,Female,29,Delhi,Delhi,Self Employed,91020,765,0
138787,Lajita Singh,Male,50,Chennai,Tamil Nadu,Salaried,69972,570,1
138788,Peter Sachar,Male,59,Chennai,Tamil Nadu,Business Owner,30368,628,4
138789,Balhaar Ramaswamy,Male,56,Siliguri,West Bengal,Salaried,207495,745,1
138790,Aayush Chander,Male,37,New Delhi,Delhi,Salaried,119319,704,2
138791,Rohan Parmar,Female,36,Coimbatore,Tamil Nadu,Self Employed,213278,630,3
138792,Sanaya Narain,Female,54,New Delhi,Delhi,Professional,25054,652,1
138793,Gavin Ranganathan,Male,27,Delhi,Delhi,Professional,119539,741,3
138794,Yatin Sabharwal,Male,47,Jaipur,Rajasthan,Professional,84503,630,0
138795,Patrick Randhawa,Male,27,Madurai,Tamil Nadu,Salaried,122530,634,1
138796,Omkaar Jain,Female,52,Lucknow,Uttar Pradesh,Salaried,114774,675,4
138797,Zaid Bhalla,Female,36,Chennai,Tamil Nadu,Salaried,149003,850,1
138798,Tripti Konda,Male,39,Udaipur,Rajasthan,Business Owner,169817,665,3
138799,Kevin Trivedi,Male,46,Ahmedabad,Gujarat,Self Employed,84633,728,2
138800,Upadhriti Din,Male,21,Siliguri,West Bengal,Salaried,96437,641,1
138801,Gagan Sankaran,Male,50,Pune,Maharashtra,Business Owner,138468,692,1
138802,Isha Bawa,Male,35,Chennai,Tamil Nadu,Salaried,45688,769,1
138803,Unni Bhatti,Female,23,Mysuru,Karnataka,Salaried,190481,650,1
138804,Widisha Chahal,Male,40,Jaipur,Rajasthan,Self Employed,93800,760,1
138805,Aahana Mukhopadhyay,Male,39,Warangal,Telangana,Salaried,109787,732,1
138806,Jagvi Bains,Male,47,Coimbatore,Tamil Nadu,Business Owner,46190,598,2
138807,Mugdha Dara,Male,21,Rajkot,Gujarat,Salaried,78454,706,0
138808,Alexander Patil,Male,33,Nagpur,Maharashtra,Salaried,51642,675,0
138809,Aadhya Agarwal,Male,53,Indore,Madhya Pradesh,Salaried,46726,764,1
138810,Yahvi Gala,Male,44,Jabalpur,Madhya Pradesh,Salaried,147117,646,2
138811,Tanvi Bandi,Male,31,Jabalpur,Madhya Pradesh,Self Employed,219883,741,3
138812,Lavanya Dhingra,Female,25,Bhopal,Madhya Pradesh,Salaried,136332,850,1
138813,Rohan Patla,Female,52,Jaipur,Rajasthan,Self Employed,85628,833,0
138814,Chatresh Char,Male,55,Madurai,Tamil Nadu,Salaried,162302,577,0
138815,Alexander Saraf,Male,39,Lucknow,Uttar Pradesh,Salaried,162542,668,2
138816,Neha Seshadri,Male,21,Siliguri,West Bengal,Salaried,23009,701,1
138817,Brinda Dixit,Male,35,Pune,Maharashtra,Salaried,20361,673,1
138818,Bhavika Ganguly,Female,39,Nagpur,Maharashtra,Salaried,25211,632,4
138819,Praneel Palla,Male,24,Siliguri,West Bengal,Salaried,48592,629,0
138820,Aachal Upadhyay,Female,45,Siliguri,West Bengal,Self Employed,171164,740,4
138821,Pahal Sem,Male,56,Kanpur,Uttar Pradesh,Professional,78287,668,0
138822,Hitesh Sule,Male,28,Hubballi,Karnataka,Salaried,56934,733,3
138823,Chatura D’Alia,Male,46,Siliguri,West Bengal,Salaried,58282,603,1
138824,Urmi Sharaf,Female,56,Mangaluru,Karnataka,Salaried,128823,661,0
138825,Girindra Halder,Male,38,Bhopal,Madhya Pradesh,Salaried,72353,757,4
138826,Peter Lad,Male,48,Indore,Madhya Pradesh,Business Owner,19006,765,1
138827,Simon Narain,Male,53,Hubballi,Karnataka,Salaried,212517,655,0
138828,Tarak Gade,Male,56,Madurai,Tamil Nadu,Business Owner,62932,754,0
138829,Nitesh D’Alia,Male,25,Noida,Uttar Pradesh,Business Owner,154514,718,1
138830,Yug Zachariah,Male,56,Lucknow,Uttar Pradesh,Self Employed,21736,628,4
138831,Laban Pandya,Female,48,Jabalpur,Madhya Pradesh,Salaried,195527,736,0
138832,Ekavir Bir,Female,37,Pune,Maharashtra,Professional,137911,716,0
138833,Banjeet Sekhon,Female,34,Kolkata,West Bengal,Self Employed,121893,714,0
138834,Aachal Sridhar,Female,49,Jabalpur,Madhya Pradesh,Professional,188553,702,1
138835,Sara Gulati,Female,35,Jabalpur,Madhya Pradesh,Salaried,74303,694,2
138836,Jonathan Koshy,Male,23,Surat,Gujarat,Business Owner,53411,618,2
138837,Yachana Parsa,Male,23,Indore,Madhya Pradesh,Salaried,115107,724,0
138838,Gauri Chada,Female,39,Bhopal,Madhya Pradesh,Professional,172417,615,1
138839,Chaitaly Dhar,Male,53,Navi Mumbai,Maharashtra,Business Owner,141378,692,2
138840,Jagdish Behl,Male,56,Mangaluru,Karnataka,Professional,36703,616,0
138841,Ishaan Dhar,Male,46,Hyderabad,Telangana,Business Owner,44712,734,0
138842,Dalbir Madan,Male,59,Indore,Madhya Pradesh,Salaried,198429,776,1
138843,Wishi Raj,Male,36,Mangaluru,Karnataka,Salaried,73441,656,1
138844,Gayathri Bera,Male,44,Mysuru,Karnataka,Salaried,192400,835,0
138845,Chatura Kata,Male,49,New Delhi,Delhi,Self Employed,54140,786,0
138846,Daksha Deol,Male,60,Vadodara,Gujarat,Salaried,207496,713,0
138847,Elijah Bail,Female,47,Jaipur,Rajasthan,Salaried,105386,692,0
138848,Champak Bassi,Male,27,Jodhpur,Rajasthan,Self Employed,156793,699,0
138849,Jatin Shankar,Female,29,Warangal,Telangana,Salaried,35769,758,2
138850,Samaksh Narayan,Female,59,Delhi,Delhi,Salaried,139122,720,1
138851,Mason Suri,Female,24,Siliguri,West Bengal,Salaried,29139,735,0
138852,Chakrika Dyal,Female,57,Lucknow,Uttar Pradesh,Business Owner,184378,723,0
138853,Samarth Borah,Male,54,Mysuru,Karnataka,Business Owner,78968,739,0
138854,Yuvraj Dhawan,Female,27,Warangal,Telangana,Business Owner,41185,739,4
138855,Advika Bhandari,Female,24,Kolkata,West Bengal,Self Employed,88784,605,0
138856,Ronith Rajagopalan,Male,29,Mumbai,Maharashtra,Self Employed,214090,715,0
138857,Hardik Chatterjee,Male,22,Hyderabad,Telangana,Self Employed,118695,642,0
138858,Zaid Thakkar,Male,47,Udaipur,Rajasthan,Salaried,68015,677,1
